Outlet_ID,Volume_Liters_Sum
OUT_07963,693.9020517093236
OUT_07964,232.86205552720105
OUT_07965,3018.7595471244517
OUT_07966,2628.9922086414963
OUT_07967,17149.80840324367
OUT_07968,845.2529451339263
OUT_07969,3081.2151876680723
OUT_07970,15481.919462102083
OUT_07971,16739.48112818713
OUT_07972,3303.874177190421
OUT_07973,835.4178700182187
OUT_07974,2598.77993068729
OUT_07975,785.2918076711978
OUT_07976,819.4300479308883
OUT_07977,500.1327612757351
OUT_07978,3521.3445574781185
OUT_07979,633.2449530139811
OUT_07980,47849.37029092058
OUT_07981,841.3371446560359
OUT_07982,1055.053671331534
OUT_07983,526.3731579936649
OUT_07984,576.3306042273659
OUT_07985,13864.226460485615
OUT_07986,676.7437288629039
OUT_07987,992.2405046680312
OUT_07988,781.7344819411221
OUT_07989,924.3157675043656
OUT_07990,1133.8181955495202
OUT_07991,16684.033408409297
OUT_07992,730.7081294018362
OUT_07993,17576.694330870854
OUT_07994,505.2311500438184
OUT_07995,433.98094855346767
OUT_07996,483.1754488174645
OUT_07997,3731.1743994480335
OUT_07998,752.9353822468515
OUT_07999,1004.4416896202064
OUT_08000,798.1092372604014
OUT_08001,16368.971400349898
OUT_08002,2920.107904159896
OUT_08003,1081.424190542317
OUT_08004,697.8154518638263
OUT_08005,920.9161196148226
OUT_08006,633.331385861827
OUT_08007,701.6827313207601
OUT_08008,3939.159388097287
OUT_08009,513.239768259963
OUT_08010,2217.9317608984616
OUT_08011,1026.9007883137415
OUT_08012,685.0039350588211
OUT_08013,2758.555425395948
OUT_08014,3347.9144191014334
OUT_08015,14820.466486819185
OUT_08016,874.4800553499277
OUT_08017,938.6647476765723
OUT_08018,719.8494849265975
OUT_08019,3892.133835211324
OUT_08020,674.8686093613269
OUT_08021,449.3761537543946
OUT_08022,2619.323419177561
OUT_08023,2148.4511510303387
OUT_08024,730.5312332285101
OUT_08025,14515.432668601454
OUT_08026,4559.196035498649
OUT_08027,881.1245453589044
OUT_08028,440.5962367783328
OUT_08029,15313.255760541902
OUT_08030,14644.452691493789
OUT_08031,1125.188038831919
OUT_08032,47960.70723868648
OUT_08033,45685.83316208224
OUT_08034,877.3702604487429
OUT_08035,3667.095851687058
OUT_08036,768.1811232247263
OUT_08037,16987.84741035086
OUT_08038,3475.2905469611155
OUT_08039,16766.007956158257
OUT_08040,632.0250634791416
OUT_08041,17771.82346553387
OUT_08042,3640.463101424364
OUT_08043,886.1531168089961
OUT_08044,807.2655850243852
OUT_08045,46106.72536489536
OUT_08046,678.1109561021854
OUT_08047,44654.275910869066
OUT_08048,1148.153992111436
OUT_08049,788.7830590634096
OUT_08050,14998.744411196223
OUT_08051,1335.401242637697
OUT_08052,4261.050208356007
OUT_08053,612.1633742518854
OUT_08054,862.2874441214097
OUT_08055,14582.53662586906
OUT_08056,743.4034591949094
OUT_08057,2245.6959209387737
OUT_08058,2849.9446134334653
OUT_08059,13703.284274040558
OUT_08060,623.9784867428451
OUT_08061,817.3844116390098
OUT_08062,16879.010883672778
OUT_08063,3081.17614358853
OUT_08064,536.6012904762208
OUT_08065,4381.763971332377
OUT_08066,17580.452882461126
OUT_08067,17276.09973214837
OUT_08068,618.5314828117994
OUT_08069,3769.3373240873834
OUT_08070,2821.8290078483374
OUT_08071,693.1161429713327
OUT_08072,2498.33447912546
OUT_08073,832.0018448584187
OUT_08074,849.1408439110822
OUT_08075,2617.08123219832
OUT_08076,2755.0247404567444
OUT_08077,836.1864224687878
OUT_08078,3576.920523526035
OUT_08079,45781.147746073584
OUT_08080,2978.738436908779
OUT_08081,764.2363542198564
OUT_08082,2062.016619641669
OUT_08083,17762.60654356884
OUT_08084,593.2667773801029
OUT_08085,708.5130781806097
OUT_08086,506.5512299352161
OUT_08087,580.6111895941175
OUT_08088,2557.094498276665
OUT_08089,788.1099102558335
OUT_08090,45387.479113934925
OUT_08091,4371.696020669384
OUT_08092,985.082566541897
OUT_08093,2851.997047329206
OUT_08094,655.0916789671496
OUT_08095,935.2287198088732
OUT_08096,692.6956890304882
OUT_08097,15403.63749214552
OUT_08098,3383.2166265719334
OUT_08099,13328.609536261542
OUT_08100,45220.98709538815
OUT_08101,904.296002048883
OUT_08102,3810.064265915262
OUT_08103,742.5578079434478
OUT_08104,731.1513398656178
OUT_08105,2975.038516787003
OUT_08106,980.0948656413816
OUT_08107,2902.804513805399
OUT_08108,773.5933231362434
OUT_08109,46546.31502747614
OUT_08110,599.9771492908158
OUT_08111,3288.5138894130423
OUT_08112,12076.48163406094
OUT_08113,775.7345733568359
OUT_08114,16831.604387241594
OUT_08115,894.1161682528449
OUT_08116,2870.9777711870584
OUT_08117,746.7131442347006
OUT_08118,17685.18697585223
OUT_08119,970.5546718321094
OUT_08120,15715.257120263235
OUT_08121,776.8105100377893
OUT_08122,580.9780586225802
OUT_08123,3048.9422664870635
OUT_08124,597.2993055997816
OUT_08125,3717.141399302412
OUT_08126,16402.34553634295
OUT_08127,15571.893540135434
OUT_08128,15228.961579036748
OUT_08129,14757.32963332652
OUT_08130,762.165252035194
OUT_08131,15565.734350770572
OUT_08132,719.3450465963682
OUT_08133,807.4695646916426
OUT_08134,2424.832183426439
OUT_08135,3527.476774745676
OUT_08136,355.81939852224207
OUT_08137,2930.6922505817674
OUT_08138,15737.617265482288
OUT_08139,2526.073416084418
OUT_08140,18068.854660919817
OUT_08141,646.4724667861864
OUT_08142,903.6448297322748
OUT_08143,3302.619191992442
OUT_08144,629.6477936015856
OUT_08145,15666.987503449189
OUT_08146,1030.7771647234686
OUT_08147,745.3310670079928
OUT_08148,3569.760331647657
OUT_08149,515.5021896476479
OUT_08150,925.911758695812
OUT_08151,3507.400866030896
OUT_08152,584.5460383798501
OUT_08153,3513.73400113945
OUT_08154,3293.291115685471
OUT_08155,818.1433417256275
OUT_08156,1231.278279605818
OUT_08157,652.2830541199284
OUT_08158,16933.551299653554
OUT_08159,45989.13913980704
OUT_08160,17513.72956020491
OUT_08161,814.3469436986617
OUT_08162,741.858721674189
OUT_08163,574.7605248607595
OUT_08164,793.1830665840529
OUT_08165,3570.4671965843777
OUT_08166,791.5691779092134
OUT_08167,3460.546976743069
OUT_08168,430.83631257024905
OUT_08169,846.0200108896315
OUT_08170,1114.9324183630392
OUT_08171,626.1467466084436
OUT_08172,3218.055606198589
OUT_08173,3428.3633970310816
OUT_08174,769.69010114138
OUT_08175,16172.10292218776
OUT_08176,582.712458209869
OUT_08177,16765.90797159635
OUT_08178,3705.4574644291097
OUT_08179,15444.700457953431
OUT_08180,726.5120441438037
OUT_08181,2712.520033884259
OUT_08182,3517.4967146697973
OUT_08183,1097.0533174974184
OUT_08184,852.3818769019318
OUT_08185,501.3229156465674
OUT_08186,15908.740371639276
OUT_08187,16473.08908862684
OUT_08188,3714.475413630461
OUT_08189,421.7834709154327
OUT_08190,3930.502263816278
OUT_08191,475.3342161995782
OUT_08192,2893.5699742978145
OUT_08193,807.7865111172443
OUT_08194,569.5468366961442
OUT_08195,17377.503119308654
OUT_08196,2346.442516444079
OUT_08197,385.6781979153784
OUT_08198,3208.201257983708
OUT_08199,2527.619992740574
OUT_08200,679.2414209030111
OUT_08201,46693.20631124593
OUT_08202,634.533479796346
OUT_08203,566.4567915964312
OUT_08204,895.0295670026303
OUT_08205,396.8961790652353
OUT_08206,14126.836383413687
OUT_08207,654.5290431340783
OUT_08208,2482.404421875585
OUT_08209,3503.4574153140243
OUT_08210,734.0027646474738
OUT_08211,747.9659729425262
OUT_08212,773.8865502485937
OUT_08213,807.8551903165827
OUT_08214,431.22027050079714
OUT_08215,3891.443357457903
OUT_08216,18651.827561559407
OUT_08217,15156.687726271544
OUT_08218,44890.90575413748
OUT_08219,2866.458709264503
OUT_08220,569.342843595809
OUT_08221,16660.387269758197
OUT_08222,17189.249577422626
OUT_08223,1138.4655044211115
OUT_08224,861.8296866130592
OUT_08225,17049.09185291872
OUT_08226,44587.204955141424
OUT_08227,13505.766910397242
OUT_08228,16919.793546454734
OUT_08229,1038.67295829298
OUT_08230,3528.9400606302843
OUT_08231,45740.51298971648
OUT_08232,688.622867212108
OUT_08233,15896.656857249014
OUT_08234,13962.032688146348
OUT_08235,898.0535637209737
OUT_08236,749.6758722457904
OUT_08237,16023.77230946329
OUT_08238,3776.0891991450976
OUT_08239,3974.814473221438
OUT_08240,756.7625625051116
OUT_08241,13997.77920263161
OUT_08242,1066.3593597898723
OUT_08243,13966.848835636642
OUT_08244,607.9041400617145
OUT_08245,724.150465658463
OUT_08246,868.9907866701143
OUT_08247,4439.498345108443
OUT_08248,905.3476002376595
OUT_08249,748.4491937372525
OUT_08250,758.5227864236808
OUT_08251,3664.145830528154
OUT_08252,626.4139345928601
OUT_08253,572.6624910409117
OUT_08254,3505.6188377433705
OUT_08255,4909.227978551604
OUT_08256,474.430776532549
OUT_08257,2999.62506214256
OUT_08258,3520.201045117304
OUT_08259,3183.3972634661413
OUT_08260,12050.01912952285
OUT_08261,17939.03436429237
OUT_08262,3266.345799248291
OUT_08263,664.8798293231192
OUT_08264,3481.2312733853505
OUT_08265,547.5147888478068
OUT_08266,397.15758873434936
OUT_08267,3602.4961126703333
OUT_08268,725.085974462114
OUT_08269,841.7242951412775
OUT_08270,3166.585993161818
OUT_08271,17469.4761397679
OUT_08272,4367.809294383525
OUT_08273,16677.30319690942
OUT_08274,390.1963838394679
OUT_08275,13269.317541064078
OUT_08276,719.260432742431
OUT_08277,2721.1786017510976
OUT_08278,41511.9670553311
OUT_08279,4222.062567797453
OUT_08280,16592.539551661564
OUT_08281,16456.64697059959
OUT_08282,401.4865849478948
OUT_08283,723.4295026370663
OUT_08284,741.8131010466357
OUT_08285,712.2324836681915
OUT_08286,3740.339008797059
OUT_08287,3456.861307462418
OUT_08288,3604.999560880181
OUT_08289,886.2983826350322
OUT_08290,645.7623024026524
OUT_08291,965.9578559432376
OUT_08292,16387.062804054603
OUT_08293,612.3611760622119
OUT_08294,3316.042025446216
OUT_08295,698.2379510340616
OUT_08296,45091.23656517464
OUT_08297,849.7462485346429
OUT_08298,47949.61641195816
OUT_08299,571.9562387161889
OUT_08300,3435.555434277606
OUT_08301,623.5899906563228
OUT_08302,886.1709198185555
OUT_08303,4595.775589899042
OUT_08304,46490.445309085015
OUT_08305,16814.779689675037
OUT_08306,659.6442844321471
OUT_08307,17224.80965473862
OUT_08308,4171.803947622141
OUT_08309,3113.0205651421643
OUT_08310,3640.125389821683
OUT_08311,914.6016438607928
OUT_08312,574.6197302169959
OUT_08313,14828.447839872311
OUT_08314,990.61087982059
OUT_08315,698.7995273091313
OUT_08316,608.4174629695511
OUT_08317,994.83259220013
OUT_08318,748.4652101872862
OUT_08319,3197.881154888054
OUT_08320,3779.1023487561824
OUT_08321,3541.574757394843
OUT_08322,796.6683361396556
OUT_08323,3875.1242834564982
OUT_08324,582.677209367237
OUT_08325,3372.238808541956
OUT_08326,3477.829479736008
OUT_08327,17526.27561743857
OUT_08328,3543.56167482389
OUT_08329,2802.565937930857
OUT_08330,17001.237175110706
OUT_08331,17977.23635397093
OUT_08332,17142.337997262417
OUT_08333,674.1443748256812
OUT_08334,1111.7034105646856
OUT_08335,2152.5361652851434
OUT_08336,644.8385863573728
OUT_08337,635.7659878740316
OUT_08338,3721.2893061441655
OUT_08339,847.9550658090701
OUT_08340,3308.452692393165
OUT_08341,645.4463237280053
OUT_08342,3217.820888260901
OUT_08343,880.8905079636619
OUT_08344,590.9760046810168
OUT_08345,491.6241178627926
OUT_08346,3455.722614734276
OUT_08347,13916.109025988942
OUT_08348,16268.395487311696
OUT_08349,282.99572951689294
OUT_08350,732.6523095636218
OUT_08351,2887.664355057605
OUT_08352,828.3982472071694
OUT_08353,807.9308207315788
OUT_08354,1027.352601295957
OUT_08355,16248.28117434887
OUT_08356,3359.245920887264
OUT_08357,2939.862268147176
OUT_08358,3178.72283114778
OUT_08359,793.1935428865622
OUT_08360,19412.489991545022
OUT_08361,4800.159359319145
OUT_08362,17644.489859005036
OUT_08363,664.7216939952862
OUT_08364,794.2161906425762
OUT_08365,713.5690970069442
OUT_08366,826.8826371076821
OUT_08367,342.81211042959364
OUT_08368,426.29515166060696
OUT_08369,757.5870588945562
OUT_08370,862.9215747128084
OUT_08371,3650.999310405024
OUT_08372,568.2042772232796
OUT_08373,736.0156513141865
OUT_08374,510.6715890566686
OUT_08375,696.3137508714533
OUT_08376,641.7670968593031
OUT_08377,2814.1351502089933
OUT_08378,4003.041756708677
OUT_08379,622.1077081230991
OUT_08380,4078.88326374943
OUT_08381,668.2379112192622
OUT_08382,15093.626442992614
OUT_08383,603.039732019128
OUT_08384,656.1551627804502
OUT_08385,865.1375614058326
OUT_08386,2928.033453567932
OUT_08387,3066.1667968232828
OUT_08388,2591.471991641687
OUT_08389,725.8826726629517
OUT_08390,3124.2712956015125
OUT_08391,762.5126211071477
OUT_08392,806.5749901457586
OUT_08393,502.5587794675392
OUT_08394,750.2235300079483
OUT_08395,575.549861408933
OUT_08396,3485.087251764891
OUT_08397,765.0606232026698
OUT_08398,3184.745115525241
OUT_08399,873.7504160842155
OUT_08400,15494.398715313046
OUT_08401,696.4786066351822
OUT_08402,47976.41377660324
OUT_08403,794.2221399116272
OUT_08404,648.8073668704325
OUT_08405,964.232040381224
OUT_08406,3540.722909387746
OUT_08407,797.7600273480729
OUT_08408,16071.917896966655
OUT_08409,661.5982212311042
OUT_08410,598.1507802421205
OUT_08411,3911.002953234121
OUT_08412,703.7576022470033
OUT_08413,3609.494878736901
OUT_08414,3797.99569566338
OUT_08415,780.8979361293822
OUT_08416,331.6680012479815
OUT_08417,598.0807731585309
OUT_08418,713.5919721197355
OUT_08419,734.3679900459069
OUT_08420,716.7700342544167
OUT_08421,3148.679108574199
OUT_08422,3664.4668811066126
OUT_08423,796.7591302885339
OUT_08424,590.0602023963036
OUT_08425,459.614157769081
OUT_08426,841.7648385779879
OUT_08427,13844.541729485542
OUT_08428,924.4713375324352
OUT_08429,820.8625551385159
OUT_08430,780.3472444030986
OUT_08431,899.1845769357963
OUT_08432,47493.36558489171
OUT_08433,766.9431475085642
OUT_08434,759.0125203290744
OUT_08435,660.3461260181235
OUT_08436,3141.848570707009
OUT_08437,16108.106580225356
OUT_08438,15541.648836772883
OUT_08439,749.6819562568642
OUT_08440,849.25281178517
OUT_08441,607.7591505970578
OUT_08442,46624.034867291695
OUT_08443,3832.86652882604
OUT_08444,3118.8911501624216
OUT_08445,912.1765477690612
OUT_08446,4019.860848763699
OUT_08447,592.7358567281652
OUT_08448,3262.205754239853
OUT_08449,14320.549192383776
OUT_08450,740.6849309512497
OUT_08451,3417.5608757657
OUT_08452,44788.82296203527
OUT_08453,725.6599773993978
OUT_08454,745.3775754693582
OUT_08455,16392.814312656814
OUT_08456,634.1725716928452
OUT_08457,16511.693118364445
OUT_08458,13239.49074232339
OUT_08459,2925.412307964076
OUT_08460,596.9240288376976
OUT_08461,3030.42276040583
OUT_08462,711.1655911796222
OUT_08463,3696.816619984741
OUT_08464,13004.77231950885
OUT_08465,2997.186984805717
OUT_08466,3081.608550359853
OUT_08467,765.705739084449
OUT_08468,3878.904187657568
OUT_08469,3262.531575089172
OUT_08470,2741.081184028941
OUT_08471,440.1681440125361
OUT_08472,3864.616178010269
OUT_08473,3544.4243408998127
OUT_08474,16039.074741389622
OUT_08475,644.1932401964225
OUT_08476,1167.6747663832168
OUT_08477,16320.975290916434
OUT_08478,510.0392422699493
OUT_08479,1618.1504886084433
OUT_08480,2482.8671428276834
OUT_08481,695.0172153984022
OUT_08482,3226.3647420535203
OUT_08483,583.5328742521623
OUT_08484,41737.65561357913
OUT_08485,44790.12268212867
OUT_08486,841.0249711336689
OUT_08487,715.2766636383063
OUT_08488,738.8973373984427
OUT_08489,18554.68127779989
OUT_08490,3559.0569323221816
OUT_08491,3387.094413520726
OUT_08492,3684.638871390589
OUT_08493,15367.294049243064
OUT_08494,780.5117719647009
OUT_08495,580.9535891739996
OUT_08496,19433.503216632165
OUT_08497,926.0912654601788
OUT_08498,464.0393050258068
OUT_08499,934.187861147912
OUT_08500,691.7135317829824
OUT_08501,1079.4470470513
OUT_08502,15656.249338349426
OUT_08503,514.3474452882718
OUT_08504,3434.030385553629
OUT_08505,671.990780305519
OUT_08506,12634.161572183244
OUT_08507,992.060263134244
OUT_08508,3509.1250588572007
OUT_08509,577.1656678026213
OUT_08510,591.3526299249635
OUT_08511,248.04367301934263
OUT_08512,17331.280073062564
OUT_08513,846.0505495236899
OUT_08514,744.5933144476949
OUT_08515,3177.013676264035
OUT_08516,724.583933652298
OUT_08517,14495.187607767984
OUT_08518,3118.0001757908203
OUT_08519,627.2107575290239
OUT_08520,804.5999581482923
OUT_08521,1088.5690862438526
OUT_08522,706.0993349576421
OUT_08523,3675.4658298157583
OUT_08524,4141.19200953616
OUT_08525,3376.1055897128763
OUT_08526,46367.012715797246
OUT_08527,834.5430121178696
OUT_08528,609.7397645804101
OUT_08529,628.5830977814717
OUT_08530,3668.66871327253
OUT_08531,731.3001380244915
OUT_08532,2680.682941452108
OUT_08533,638.2319048842704
OUT_08534,637.0892620905424
OUT_08535,680.7018901799293
OUT_08536,674.6185748508084
OUT_08537,15812.526436329656
OUT_08538,300.80512116833614
OUT_08539,3438.5617671772343
OUT_08540,15247.920716197175
OUT_08541,3518.9492679453247
OUT_08542,702.6867228581964
OUT_08543,4742.8731385903575
OUT_08544,14783.517201612029
OUT_08545,906.9520850510336
OUT_08546,540.5869084882853
OUT_08547,801.1070184579384
OUT_08548,480.9016716361117
OUT_08549,46752.75115942872
OUT_08550,17464.0201582888
OUT_08551,754.3755979546379
OUT_08552,16053.871267382778
OUT_08553,2879.124532299592
OUT_08554,447.4991063934969
OUT_08555,18008.77996337042
OUT_08556,3815.210905124776
OUT_08557,614.5746561372785
OUT_08558,970.0495069110716
OUT_08559,16148.536361715513
OUT_08560,3278.3106497943804
OUT_08561,2731.003485598184
OUT_08562,535.5256492246779
OUT_08563,3390.423898272076
OUT_08564,17550.505602250843
OUT_08565,18030.66054513329
OUT_08566,3053.571326917199
OUT_08567,750.1746695408776
OUT_08568,15557.188250199824
OUT_08569,771.3211530787088
OUT_08570,702.6008062250169
OUT_08571,884.5697708389206
OUT_08572,671.4939274991264
OUT_08573,4496.343325833351
OUT_08574,3138.870875664444
OUT_08575,3268.7027398515347
OUT_08576,844.9220516782183
OUT_08577,2226.4957457120245
OUT_08578,3560.4776057097406
OUT_08579,623.069689146265
OUT_08580,637.7427810560853
OUT_08581,2698.416472143441
OUT_08582,3524.0007246335576
OUT_08583,46958.011774007646
OUT_08584,730.8441076322727
OUT_08585,488.7602038464839
OUT_08586,756.5609478646502
OUT_08587,742.0516758215912
OUT_08588,3328.3798448192924
OUT_08589,918.4479364796204
OUT_08590,3698.739935193774
OUT_08591,608.8631745810858
OUT_08592,3428.2267721077656
OUT_08593,681.3671327586615
OUT_08594,783.274195432958
OUT_08595,3465.3832840621203
OUT_08596,2963.720143001894
OUT_08597,314.78809359075063
OUT_08598,685.4243457024445
OUT_08599,904.8395476127082
OUT_08600,754.6439137781629
OUT_08601,729.0175800413987
OUT_08602,4404.6955857286375
OUT_08603,14386.233775077657
OUT_08604,390.514690823253
OUT_08605,763.2993891350709
OUT_08606,16750.309358991286
OUT_08607,1036.9935445493877
OUT_08608,3717.127684327708
OUT_08609,812.3357633648578
OUT_08610,594.1474163773937
OUT_08611,3020.552229730149
OUT_08612,831.4244382570968
OUT_08613,3273.557013954052
OUT_08614,42752.99076380233
OUT_08615,960.3733509428184
OUT_08616,828.7011999294843
OUT_08617,804.6521640655735
OUT_08618,4223.727830369291
OUT_08619,16877.546547405407
OUT_08620,624.3889741557731
OUT_08621,941.1289096003792
OUT_08622,772.9493039988165
OUT_08623,3094.737384661015
OUT_08624,798.0999717001099
OUT_08625,42245.8423189719
OUT_08626,2278.961573688315
OUT_08627,690.0723570472948
OUT_08628,762.5966524390506
OUT_08629,1052.1567901029382
OUT_08630,16608.32348512621
OUT_08631,17462.10219304015
OUT_08632,589.4051348637023
OUT_08633,548.9208190693305
OUT_08634,551.3560482523857
OUT_08635,844.0586185681768
OUT_08636,46556.84767717211
OUT_08637,719.8234327014334
OUT_08638,3863.1309477812
OUT_08639,828.0990590002226
OUT_08640,3645.019362178798
OUT_08641,3240.079740397053
OUT_08642,18384.977335606676
OUT_08643,2920.000191176149
OUT_08644,867.5536284433106
OUT_08645,742.8864750001819
OUT_08646,825.9646678764601
OUT_08647,17820.408598372793
OUT_08648,2727.0969979081347
OUT_08649,508.19692603354815
OUT_08650,3552.8376122417685
OUT_08651,45745.39421549957
OUT_08652,15917.66906515002
OUT_08653,12458.56471612448
OUT_08654,899.9664229152706
OUT_08655,3088.045454314088
OUT_08656,2826.743257899888
OUT_08657,2986.4740220986228
OUT_08658,19073.372724515117
OUT_08659,567.2592748392744
OUT_08660,48747.2313279284
OUT_08661,605.2489274864574
OUT_08662,703.4508459759293
OUT_08663,704.7951304902231
OUT_08664,411.7327403304666
OUT_08665,16586.189338153414
OUT_08666,47946.11672739792
OUT_08667,617.5836244798312
OUT_08668,896.0666089339546
OUT_08669,848.300266050706
OUT_08670,15197.045356226598
OUT_08671,761.3666282913947
OUT_08672,699.5026230907517
OUT_08673,16924.74547329437
OUT_08674,3832.379500272934
OUT_08675,886.7837519550378
OUT_08676,44249.2631469747
OUT_08677,756.2718887104262
OUT_08678,689.414789915094
OUT_08679,3156.290850823387
OUT_08680,3351.724195473058
OUT_08681,424.941458144148
OUT_08682,16156.835398471549
OUT_08683,745.7508558807018
OUT_08684,700.6786742979258
OUT_08685,817.8438764864858
OUT_08686,4239.280499059872
OUT_08687,1125.1898144088225
OUT_08688,812.3670975948937
OUT_08689,553.5973377563098
OUT_08690,729.9116669912015
OUT_08691,2880.7431503792823
OUT_08692,2452.6217551316013
OUT_08693,3542.643023367732
OUT_08694,3699.890229410109
OUT_08695,15284.576002781476
OUT_08696,825.6305561570955
OUT_08697,792.2614551660829
OUT_08698,3580.177531113136
OUT_08699,4702.780023926624
OUT_08700,3416.0677687753982
OUT_08701,3064.641008083568
OUT_08702,3718.397209737843
OUT_08703,817.1175476459209
OUT_08704,16336.455284263386
OUT_08705,2517.268717576692
OUT_08706,1033.069820226787
OUT_08707,484.5816443266701
OUT_08708,14566.11476601802
OUT_08709,633.6970646935101
OUT_08710,951.3624994913654
OUT_08711,650.4015165307469
OUT_08712,714.1252775027222
OUT_08713,1041.7805712882125
OUT_08714,3348.8063561913914
OUT_08715,640.4427529897365
OUT_08716,45960.484645996345
OUT_08717,3912.305687745201
OUT_08718,691.6471940303701
OUT_08719,3474.69381739305
OUT_08720,772.3510997828336
OUT_08721,16242.80534244905
OUT_08722,3448.8776393699263
OUT_08723,4065.725185831533
OUT_08724,540.3143648746526
OUT_08725,641.3005885207158
OUT_08726,701.7153826025924
OUT_08727,811.3177237225042
OUT_08728,4171.669198088755
OUT_08729,906.669587216551
OUT_08730,822.0886703593135
OUT_08731,631.8988797595032
OUT_08732,610.3086008460804
OUT_08733,567.188084726075
OUT_08734,1160.5376207365423
OUT_08735,3344.643046079522
OUT_08736,16423.982123110836
OUT_08737,693.4031905607026
OUT_08738,2405.6642091719814
OUT_08739,44243.41077806447
OUT_08740,791.4669190782358
OUT_08741,522.995641112263
OUT_08742,602.9141660835123
OUT_08743,890.1052966103471
OUT_08744,756.2052575503678
OUT_08745,2107.5442163883345
OUT_08746,851.096913097668
OUT_08747,910.6128162226554
OUT_08748,572.2468813187273
OUT_08749,3419.8591236469097
OUT_08750,3842.0481795650594
OUT_08751,3186.3925025054323
OUT_08752,961.6367989924952
OUT_08753,17591.28867401309
OUT_08754,843.8227871603623
OUT_08755,497.0581708504926
OUT_08756,15534.99294441059
OUT_08757,682.6753040609163
OUT_08758,687.7801364157284
OUT_08759,17205.151344296795
OUT_08760,913.1625827186716
OUT_08761,15530.852263367356
OUT_08762,857.5339954463662
OUT_08763,4179.110198970727
OUT_08764,16531.838092576694
OUT_08765,757.116147212384
OUT_08766,787.0284252472269
OUT_08767,15350.097512606191
OUT_08768,545.2284479892427
OUT_08769,774.8269001884021
OUT_08770,3261.778817600902
OUT_08771,2907.1763105562704
OUT_08772,2469.0761633552133
OUT_08773,836.230020577803
OUT_08774,642.4391496441568
OUT_08775,3152.662741462591
OUT_08776,14098.52817090928
OUT_08777,752.1169076724839
OUT_08778,832.976075403387
OUT_08779,686.70995264835
OUT_08780,17829.855664474886
OUT_08781,2910.257277467617
OUT_08782,3809.8673465601214
OUT_08783,15467.387212949372
OUT_08784,3157.9762535170667
OUT_08785,16147.142578851444
OUT_08786,980.1866947699156
OUT_08787,2913.772376495587
OUT_08788,657.519394486919
OUT_08789,16476.02858294255
OUT_08790,691.8315542376162
OUT_08791,3073.967382965029
OUT_08792,538.872972830698
OUT_08793,720.186641296199
OUT_08794,3149.2472906283783
OUT_08795,941.519587122787
OUT_08796,1106.7686961870047
OUT_08797,944.9816665030796
OUT_08798,636.6371216698049
OUT_08799,1020.3583053744724
OUT_08800,1131.7551019214834
OUT_08801,3012.0138445798707
OUT_08802,597.6289412132587
OUT_08803,3800.462864729237
OUT_08804,792.0044362590118
OUT_08805,46664.898525192606
OUT_08806,337.38232521312136
OUT_08807,3341.186442202105
OUT_08808,3786.9694085136175
OUT_08809,576.6000868613958
OUT_08810,575.7331632134749
OUT_08811,836.5817084839039
OUT_08812,602.8412965297266
OUT_08813,886.9898025932641
OUT_08814,906.2865372908634
OUT_08815,16839.675629901318
OUT_08816,702.7250505823669
OUT_08817,2914.616244019048
OUT_08818,3730.600974771744
OUT_08819,3530.944041543289
OUT_08820,811.2994483657005
OUT_08821,3029.606898766277
OUT_08822,3536.74686206277
OUT_08823,2573.8458806128974
OUT_08824,712.5780859372248
OUT_08825,1049.7566732157752
OUT_08826,16234.8020586992
OUT_08827,45680.95729417337
OUT_08828,787.6507428186804
OUT_08829,490.1221691684282
OUT_08830,718.6395013049737
OUT_08831,46272.24200829731
OUT_08832,1215.709255575019
OUT_08833,539.7277675050024
OUT_08834,1296.9376706510116
OUT_08835,46673.365438352535
OUT_08836,479.2290831936556
OUT_08837,3123.449260972333
OUT_08838,3612.806740590718
OUT_08839,766.1073477243083
OUT_08840,15217.349657480632
OUT_08841,19769.327790019808
OUT_08842,725.7813155112588
OUT_08843,17441.97006282191
OUT_08844,3823.833996525105
OUT_08845,2892.18772374369
OUT_08846,4567.203744288689
OUT_08847,3452.223181644795
OUT_08848,3750.261060662017
OUT_08849,4057.095122457001
OUT_08850,17562.93602879845
OUT_08851,1138.0158441334866
OUT_08852,672.2848180013287
OUT_08853,15485.065351477931
OUT_08854,894.3338188961608
OUT_08855,16915.866654121946
OUT_08856,933.8668326915756
OUT_08857,3382.9736141822173
OUT_08858,3444.0987657274395
OUT_08859,742.4337743862998
OUT_08860,14822.307237361734
OUT_08861,457.4162178417757
OUT_08862,469.3825614765919
OUT_08863,472.2496275839276
OUT_08864,816.2025121825977
OUT_08865,2746.9129657060284
OUT_08866,563.5457902279899
OUT_08867,414.2267855204359
OUT_08868,877.1492661297277
OUT_08869,3538.81107413001
OUT_08870,862.1194729706662
OUT_08871,16141.78285378629
OUT_08872,44891.57490465496
OUT_08873,810.2272794443933
OUT_08874,768.56546162085
OUT_08875,2899.518371629221
OUT_08876,638.9419224388164
OUT_08877,17486.467006257844
OUT_08878,2334.051594133637
OUT_08879,3902.94709546182
OUT_08880,1011.765283586072
OUT_08881,692.4120397298716
OUT_08882,1006.6774083868104
OUT_08883,16562.85680992089
OUT_08884,16367.669155478949
OUT_08885,652.7555424836038
OUT_08886,16859.172411900152
OUT_08887,3057.692249366564
OUT_08888,516.9812846026146
OUT_08889,421.20521741567984
