Outlet_ID,Distributor_ID
OUT_11041,DIST_C_01
OUT_11042,DIST_C_02
OUT_11043,DIST_C_01
OUT_11044,DIST_C_03
OUT_11045,DIST_C_02
OUT_11046,DIST_C_03
OUT_11047,DIST_C_03
OUT_11048,DIST_C_02
OUT_11049,DIST_C_03
OUT_11050,DIST_C_02
OUT_11051,DIST_C_02
OUT_11052,DIST_C_03
OUT_11053,DIST_C_02
OUT_11054,DIST_C_03
OUT_11055,DIST_C_01
OUT_11056,DIST_C_03
OUT_11057,DIST_C_03
OUT_11058,DIST_C_03
OUT_11059,DIST_C_01
OUT_11060,DIST_C_03
OUT_11061,DIST_C_02
OUT_11062,DIST_C_03
OUT_11063,DIST_C_02
OUT_11064,DIST_C_02
OUT_11065,DIST_C_03
OUT_11066,DIST_C_01
OUT_11067,DIST_C_03
OUT_11068,DIST_C_02
OUT_11069,DIST_C_02
OUT_11070,DIST_C_01
OUT_11071,DIST_C_03
OUT_11072,DIST_C_02
OUT_11073,DIST_C_02
OUT_11074,DIST_C_02
OUT_11075,DIST_C_01
OUT_11076,DIST_C_01
OUT_11077,DIST_C_01
OUT_11078,DIST_C_02
OUT_11079,DIST_C_01
OUT_11080,DIST_C_03
OUT_11081,DIST_C_03
OUT_11082,DIST_C_03
OUT_11083,DIST_C_01
OUT_11084,DIST_C_03
OUT_11085,DIST_C_03
OUT_11086,DIST_C_03
OUT_11087,DIST_C_02
OUT_11088,DIST_C_01
OUT_11089,DIST_C_02
OUT_11090,DIST_C_03
OUT_11091,DIST_C_02
OUT_11092,DIST_C_02
OUT_11093,DIST_C_03
OUT_11094,DIST_C_03
OUT_11095,DIST_C_01
OUT_11096,DIST_C_01
OUT_11097,DIST_C_02
OUT_11098,DIST_C_01
OUT_11099,DIST_C_01
OUT_11100,DIST_C_01
OUT_11101,DIST_C_01
OUT_11102,DIST_C_03
OUT_11103,DIST_C_02
OUT_11104,DIST_C_03
OUT_11105,DIST_C_02
OUT_11106,DIST_C_02
OUT_11107,DIST_C_01
OUT_11108,DIST_C_02
OUT_11109,DIST_C_03
OUT_11110,DIST_C_03
OUT_11111,DIST_C_03
OUT_11112,DIST_C_01
OUT_11113,DIST_C_03
OUT_11114,DIST_C_02
OUT_11115,DIST_C_03
OUT_11116,DIST_C_03
OUT_11117,DIST_C_03
OUT_11118,DIST_C_01
OUT_11119,DIST_C_03
OUT_11120,DIST_C_02
OUT_11121,DIST_C_01
OUT_11122,DIST_C_03
OUT_11123,DIST_C_02
OUT_11124,DIST_C_01
OUT_11125,DIST_C_01
OUT_11126,DIST_C_03
OUT_11127,DIST_C_03
OUT_11128,DIST_C_03
OUT_11129,DIST_C_02
OUT_11130,DIST_C_02
OUT_11131,DIST_C_01
OUT_11132,DIST_C_03
OUT_11133,DIST_C_03
OUT_11134,DIST_C_01
OUT_11135,DIST_C_03
OUT_11136,DIST_C_01
OUT_11137,DIST_C_03
OUT_11138,DIST_C_03
OUT_11139,DIST_C_02
OUT_11140,DIST_C_02
OUT_11141,DIST_C_01
OUT_11142,DIST_C_03
OUT_11143,DIST_C_01
OUT_11144,DIST_C_02
OUT_11145,DIST_C_01
OUT_11146,DIST_C_03
OUT_11147,DIST_C_03
OUT_11148,DIST_C_01
OUT_11149,DIST_C_01
OUT_11150,DIST_C_03
OUT_11151,DIST_C_02
OUT_11152,DIST_C_03
OUT_11153,DIST_C_03
OUT_11154,DIST_C_02
OUT_11155,DIST_C_02
OUT_11156,DIST_C_01
OUT_11157,DIST_C_01
OUT_11158,DIST_C_01
OUT_11159,DIST_C_03
OUT_11160,DIST_C_01
OUT_11161,DIST_C_03
OUT_11162,DIST_C_02
OUT_11163,DIST_C_02
OUT_11164,DIST_C_03
OUT_11165,DIST_C_03
OUT_11166,DIST_C_02
OUT_11167,DIST_C_03
OUT_11168,DIST_C_01
OUT_11169,DIST_C_02
OUT_11170,DIST_C_02
OUT_11171,DIST_C_01
OUT_11172,DIST_C_01
OUT_11173,DIST_C_01
OUT_11174,DIST_C_02
OUT_11175,DIST_C_01
OUT_11176,DIST_C_01
OUT_11177,DIST_C_02
OUT_11178,DIST_C_02
OUT_11179,DIST_C_03
OUT_11180,DIST_C_01
OUT_11181,DIST_C_01
OUT_11182,DIST_C_03
OUT_11183,DIST_C_03
OUT_11184,DIST_C_02
OUT_11185,DIST_C_02
OUT_11186,DIST_C_02
OUT_11187,DIST_C_01
OUT_11188,DIST_C_01
OUT_11189,DIST_C_01
OUT_11190,DIST_C_01
OUT_11191,DIST_C_03
OUT_11192,DIST_C_02
OUT_11193,DIST_C_03
OUT_11194,DIST_C_02
OUT_11195,DIST_C_03
OUT_11196,DIST_C_01
OUT_11197,DIST_C_01
OUT_11198,DIST_C_01
OUT_11199,DIST_C_01
OUT_11200,DIST_C_01
OUT_11201,DIST_C_01
OUT_11202,DIST_C_01
OUT_11203,DIST_C_02
OUT_11204,DIST_C_02
OUT_11205,DIST_C_03
OUT_11206,DIST_C_02
OUT_11207,DIST_C_03
OUT_11208,DIST_C_02
OUT_11209,DIST_C_03
OUT_11210,DIST_C_01
OUT_11211,DIST_C_01
OUT_11212,DIST_C_03
OUT_11213,DIST_C_03
OUT_11214,DIST_C_03
OUT_11215,DIST_C_01
OUT_11216,DIST_C_03
OUT_11217,DIST_C_03
OUT_11218,DIST_C_02
OUT_11219,DIST_C_03
OUT_11220,DIST_C_03
OUT_11221,DIST_C_02
OUT_11222,DIST_C_03
OUT_11223,DIST_C_03
OUT_11224,DIST_C_02
OUT_11225,DIST_C_01
OUT_11226,DIST_C_01
OUT_11227,DIST_C_03
OUT_11228,DIST_C_03
OUT_11229,DIST_C_02
OUT_11230,DIST_C_01
OUT_11231,DIST_C_01
OUT_11232,DIST_C_01
OUT_11233,DIST_C_03
OUT_11234,DIST_C_01
OUT_11235,DIST_C_03
OUT_11236,DIST_C_03
OUT_11237,DIST_C_01
OUT_11238,DIST_C_03
OUT_11239,DIST_C_03
OUT_11240,DIST_C_01
OUT_11241,DIST_C_02
OUT_11242,DIST_C_03
OUT_11243,DIST_C_03
OUT_11244,DIST_C_03
OUT_11245,DIST_C_03
OUT_11246,DIST_C_01
OUT_11247,DIST_C_03
OUT_11248,DIST_C_01
OUT_11249,DIST_C_01
OUT_11250,DIST_C_03
OUT_11251,DIST_C_03
OUT_11252,DIST_C_01
OUT_11253,DIST_C_01
OUT_11254,DIST_C_02
OUT_11255,DIST_C_03
OUT_11256,DIST_C_01
OUT_11257,DIST_C_03
OUT_11258,DIST_C_01
OUT_11259,DIST_C_01
OUT_11260,DIST_C_03
OUT_11261,DIST_C_03
OUT_11262,DIST_C_03
OUT_11263,DIST_C_02
OUT_11264,DIST_C_03
OUT_11265,DIST_C_01
OUT_11266,DIST_C_01
OUT_11267,DIST_C_01
OUT_11268,DIST_C_02
OUT_11269,DIST_C_03
OUT_11270,DIST_C_01
OUT_11271,DIST_C_03
OUT_11272,DIST_C_02
OUT_11273,DIST_C_01
OUT_11274,DIST_C_01
OUT_11275,DIST_C_01
OUT_11276,DIST_C_02
OUT_11277,DIST_C_01
OUT_11278,DIST_C_03
OUT_11279,DIST_C_01
OUT_11280,DIST_C_03
OUT_11281,DIST_C_02
OUT_11282,DIST_C_03
OUT_11283,DIST_C_01
OUT_11284,DIST_C_02
OUT_11285,DIST_C_02
OUT_11286,DIST_C_03
OUT_11287,DIST_C_02
OUT_11288,DIST_C_03
OUT_11289,DIST_C_03
OUT_11290,DIST_C_03
OUT_11291,DIST_C_01
OUT_11292,DIST_C_01
OUT_11293,DIST_C_01
OUT_11294,DIST_C_03
OUT_11295,DIST_C_03
OUT_11296,DIST_C_02
OUT_11297,DIST_C_03
OUT_11298,DIST_C_02
OUT_11299,DIST_C_02
OUT_11300,DIST_C_01
OUT_11301,DIST_C_01
OUT_11302,DIST_C_01
OUT_11303,DIST_C_02
OUT_11304,DIST_C_02
OUT_11305,DIST_C_03
OUT_11306,DIST_C_03
OUT_11307,DIST_C_02
OUT_11308,DIST_C_01
OUT_11309,DIST_C_02
OUT_11310,DIST_C_02
OUT_11311,DIST_C_01
OUT_11312,DIST_C_02
OUT_11313,DIST_C_02
OUT_11314,DIST_C_02
OUT_11315,DIST_C_01
OUT_11316,DIST_C_02
OUT_11317,DIST_C_01
OUT_11318,DIST_C_02
OUT_11319,DIST_C_03
OUT_11320,DIST_C_03
OUT_11321,DIST_C_03
OUT_11322,DIST_C_02
OUT_11323,DIST_C_02
OUT_11324,DIST_C_02
OUT_11325,DIST_C_02
OUT_11326,DIST_C_01
OUT_11327,DIST_C_01
OUT_11328,DIST_C_02
OUT_11329,DIST_C_02
OUT_11330,DIST_C_03
OUT_11331,DIST_C_02
OUT_11332,DIST_C_02
OUT_11333,DIST_C_03
OUT_11334,DIST_C_03
OUT_11335,DIST_C_01
OUT_11336,DIST_C_03
OUT_11337,DIST_C_01
OUT_11338,DIST_C_02
OUT_11339,DIST_C_03
OUT_11340,DIST_C_03
OUT_11341,DIST_C_03
OUT_11342,DIST_C_01
OUT_11343,DIST_C_01
OUT_11344,DIST_C_01
OUT_11345,DIST_C_03
OUT_11346,DIST_C_03
OUT_11347,DIST_C_01
OUT_11348,DIST_C_03
OUT_11349,DIST_C_03
OUT_11350,DIST_C_02
OUT_11351,DIST_C_01
OUT_11352,DIST_C_01
OUT_11353,DIST_C_03
OUT_11354,DIST_C_03
OUT_11355,DIST_C_03
OUT_11356,DIST_C_03
OUT_11357,DIST_C_01
OUT_11358,DIST_C_01
OUT_11359,DIST_C_03
OUT_11360,DIST_C_02
OUT_11361,DIST_C_01
OUT_11362,DIST_C_03
OUT_11363,DIST_C_02
OUT_11364,DIST_C_02
OUT_11365,DIST_C_01
OUT_11366,DIST_C_03
OUT_11367,DIST_C_03
OUT_11368,DIST_C_01
OUT_11369,DIST_C_02
OUT_11370,DIST_C_03
OUT_11371,DIST_C_01
OUT_11372,DIST_C_03
OUT_11373,DIST_C_03
OUT_11374,DIST_C_03
OUT_11375,DIST_C_02
OUT_11376,DIST_C_03
OUT_11377,DIST_C_02
OUT_11378,DIST_C_01
OUT_11379,DIST_C_01
OUT_11380,DIST_C_02
OUT_11381,DIST_C_01
OUT_11382,DIST_C_02
OUT_11383,DIST_C_01
OUT_11384,DIST_C_03
OUT_11385,DIST_C_01
OUT_11386,DIST_C_02
OUT_11387,DIST_C_02
OUT_11388,DIST_C_03
OUT_11389,DIST_C_01
OUT_11390,DIST_C_02
OUT_11391,DIST_C_03
OUT_11392,DIST_C_02
OUT_11393,DIST_C_02
OUT_11394,DIST_C_01
OUT_11395,DIST_C_03
OUT_11396,DIST_C_02
OUT_11397,DIST_C_01
OUT_11398,DIST_C_01
OUT_11399,DIST_C_01
OUT_11400,DIST_C_03
OUT_11401,DIST_C_02
OUT_11402,DIST_C_02
OUT_11403,DIST_C_02
OUT_11404,DIST_C_03
OUT_11405,DIST_C_03
OUT_11406,DIST_C_02
OUT_11407,DIST_C_01
OUT_11408,DIST_C_03
OUT_11409,DIST_C_02
OUT_11410,DIST_C_03
OUT_11411,DIST_C_03
OUT_11412,DIST_C_03
OUT_11413,DIST_C_02
OUT_11414,DIST_C_03
OUT_11415,DIST_C_01
OUT_11416,DIST_C_02
OUT_11417,DIST_C_01
OUT_11418,DIST_C_01
OUT_11419,DIST_C_03
OUT_11420,DIST_C_02
OUT_11421,DIST_C_01
OUT_11422,DIST_C_01
OUT_11423,DIST_C_02
OUT_11424,DIST_C_01
OUT_11425,DIST_C_03
OUT_11426,DIST_C_02
OUT_11427,DIST_C_03
OUT_11428,DIST_C_01
OUT_11429,DIST_C_01
OUT_11430,DIST_C_02
OUT_11431,DIST_C_01
OUT_11432,DIST_C_01
OUT_11433,DIST_C_02
OUT_11434,DIST_C_01
OUT_11435,DIST_C_02
OUT_11436,DIST_C_03
OUT_11437,DIST_C_03
OUT_11438,DIST_C_03
OUT_11439,DIST_C_03
OUT_11440,DIST_C_01
OUT_11441,DIST_C_03
OUT_11442,DIST_C_02
OUT_11443,DIST_C_02
OUT_11444,DIST_C_01
OUT_11445,DIST_C_01
OUT_11446,DIST_C_02
OUT_11447,DIST_C_02
OUT_11448,DIST_C_01
OUT_11449,DIST_C_01
OUT_11450,DIST_C_01
OUT_11451,DIST_C_03
OUT_11452,DIST_C_01
OUT_11453,DIST_C_01
OUT_11454,DIST_C_02
OUT_11455,DIST_C_01
OUT_11456,DIST_C_01
OUT_11457,DIST_C_01
OUT_11458,DIST_C_03
OUT_11459,DIST_C_01
OUT_11460,DIST_C_03
OUT_11461,DIST_C_02
OUT_11462,DIST_C_01
OUT_11463,DIST_C_02
OUT_11464,DIST_C_03
OUT_11465,DIST_C_02
OUT_11466,DIST_C_03
OUT_11467,DIST_C_01
OUT_11468,DIST_C_03
OUT_11469,DIST_C_01
OUT_11470,DIST_C_01
OUT_11471,DIST_C_03
OUT_11472,DIST_C_01
OUT_11473,DIST_C_01
OUT_11474,DIST_C_03
OUT_11475,DIST_C_03
OUT_11476,DIST_C_03
OUT_11477,DIST_C_02
OUT_11478,DIST_C_01
OUT_11479,DIST_C_02
OUT_11480,DIST_C_03
OUT_11481,DIST_C_01
OUT_11482,DIST_C_02
OUT_11483,DIST_C_01
OUT_11484,DIST_C_01
OUT_11485,DIST_C_01
OUT_11486,DIST_C_02
OUT_11487,DIST_C_02
OUT_11488,DIST_C_03
OUT_11489,DIST_C_03
OUT_11490,DIST_C_03
OUT_11491,DIST_C_03
OUT_11492,DIST_C_03
OUT_11493,DIST_C_02
OUT_11494,DIST_C_02
OUT_11495,DIST_C_01
OUT_11496,DIST_C_03
OUT_11497,DIST_C_01
OUT_11498,DIST_C_02
OUT_11499,DIST_C_01
OUT_11500,DIST_C_01
OUT_11501,DIST_C_02
OUT_11502,DIST_C_02
OUT_11503,DIST_C_01
OUT_11504,DIST_C_03
OUT_11505,DIST_C_02
OUT_11506,DIST_C_03
OUT_11507,DIST_C_02
OUT_11508,DIST_C_02
OUT_11509,DIST_C_02
OUT_11510,DIST_C_02
OUT_11511,DIST_C_01
OUT_11512,DIST_C_02
OUT_11513,DIST_C_02
OUT_11514,DIST_C_02
OUT_11515,DIST_C_03
OUT_11516,DIST_C_02
OUT_11517,DIST_C_03
OUT_11518,DIST_C_01
OUT_11519,DIST_C_03
OUT_11520,DIST_C_02
OUT_11521,DIST_C_02
OUT_11522,DIST_C_01
OUT_11523,DIST_C_01
OUT_11524,DIST_C_01
OUT_11525,DIST_C_02
OUT_11526,DIST_C_01
OUT_11527,DIST_C_03
OUT_11528,DIST_C_01
OUT_11529,DIST_C_03
OUT_11530,DIST_C_01
OUT_11531,DIST_C_02
OUT_11532,DIST_C_02
OUT_11533,DIST_C_02
OUT_11534,DIST_C_01
OUT_11535,DIST_C_03
OUT_11536,DIST_C_01
OUT_11537,DIST_C_02
OUT_11538,DIST_C_03
OUT_11539,DIST_C_01
OUT_11540,DIST_C_02
OUT_11541,DIST_C_02
OUT_11542,DIST_C_02
OUT_11543,DIST_C_03
OUT_11544,DIST_C_02
OUT_11545,DIST_C_03
OUT_11546,DIST_C_02
OUT_11547,DIST_C_02
OUT_11548,DIST_C_02
OUT_11549,DIST_C_01
OUT_11550,DIST_C_01
OUT_11551,DIST_C_02
OUT_11552,DIST_C_02
OUT_11553,DIST_C_02
OUT_11554,DIST_C_01
OUT_11555,DIST_C_02
OUT_11556,DIST_C_03
OUT_11557,DIST_C_02
OUT_11558,DIST_C_03
OUT_11559,DIST_C_01
OUT_11560,DIST_C_02
OUT_11561,DIST_C_03
OUT_11562,DIST_C_02
OUT_11563,DIST_C_01
OUT_11564,DIST_C_03
OUT_11565,DIST_C_01
OUT_11566,DIST_C_01
OUT_11567,DIST_C_02
OUT_11568,DIST_C_02
OUT_11569,DIST_C_01
OUT_11570,DIST_C_03
OUT_11571,DIST_C_01
OUT_11572,DIST_C_01
OUT_11573,DIST_C_02
OUT_11574,DIST_C_01
OUT_11575,DIST_C_02
OUT_11576,DIST_C_01
OUT_11577,DIST_C_01
OUT_11578,DIST_C_01
OUT_11579,DIST_C_01
OUT_11580,DIST_C_01
OUT_11581,DIST_C_01
OUT_11582,DIST_C_03
OUT_11583,DIST_C_03
OUT_11584,DIST_C_03
OUT_11585,DIST_C_01
OUT_11586,DIST_C_02
OUT_11587,DIST_C_01
OUT_11588,DIST_C_01
OUT_11589,DIST_C_03
OUT_11590,DIST_C_02
OUT_11591,DIST_C_03
OUT_11592,DIST_C_02
OUT_11593,DIST_C_01
OUT_11594,DIST_C_01
OUT_11595,DIST_C_01
OUT_11596,DIST_C_03
OUT_11597,DIST_C_03
OUT_11598,DIST_C_02
OUT_11599,DIST_C_01
OUT_11600,DIST_C_02
OUT_11601,DIST_C_03
OUT_11602,DIST_C_03
OUT_11603,DIST_C_01
OUT_11604,DIST_C_01
OUT_11605,DIST_C_01
OUT_11606,DIST_C_01
OUT_11607,DIST_C_03
OUT_11608,DIST_C_02
OUT_11609,DIST_C_01
OUT_11610,DIST_C_03
OUT_11611,DIST_C_02
OUT_11612,DIST_C_01
OUT_11613,DIST_C_01
OUT_11614,DIST_C_03
OUT_11615,DIST_C_03
OUT_11616,DIST_C_01
OUT_11617,DIST_C_02
OUT_11618,DIST_C_03
OUT_11619,DIST_C_01
OUT_11620,DIST_C_03
OUT_11621,DIST_C_01
OUT_11622,DIST_C_01
OUT_11623,DIST_C_03
OUT_11624,DIST_C_02
OUT_11625,DIST_C_01
OUT_11626,DIST_C_03
OUT_11627,DIST_C_02
OUT_11628,DIST_C_01
OUT_11629,DIST_C_01
OUT_11630,DIST_C_02
OUT_11631,DIST_C_01
OUT_11632,DIST_C_02
OUT_11633,DIST_C_02
OUT_11634,DIST_C_02
OUT_11635,DIST_C_01
OUT_11636,DIST_C_03
OUT_11637,DIST_C_02
OUT_11638,DIST_C_01
OUT_11639,DIST_C_01
OUT_11640,DIST_C_03
OUT_11641,DIST_C_01
OUT_11642,DIST_C_02
OUT_11643,DIST_C_03
OUT_11644,DIST_C_01
OUT_11645,DIST_C_03
OUT_11646,DIST_C_03
OUT_11647,DIST_C_03
OUT_11648,DIST_C_01
OUT_11649,DIST_C_03
OUT_11650,DIST_C_01
OUT_11651,DIST_C_03
OUT_11652,DIST_C_02
OUT_11653,DIST_C_03
OUT_11654,DIST_C_03
OUT_11655,DIST_C_02
OUT_11656,DIST_C_01
OUT_11657,DIST_C_01
OUT_11658,DIST_C_02
OUT_11659,DIST_C_01
OUT_11660,DIST_C_02
OUT_11661,DIST_C_03
OUT_11662,DIST_C_02
OUT_11663,DIST_C_03
OUT_11664,DIST_C_02
OUT_11665,DIST_C_01
OUT_11666,DIST_C_02
OUT_11667,DIST_C_03
OUT_11668,DIST_C_03
OUT_11669,DIST_C_01
OUT_11670,DIST_C_02
OUT_11671,DIST_C_01
OUT_11672,DIST_C_01
OUT_11673,DIST_C_02
OUT_11674,DIST_C_02
OUT_11675,DIST_C_02
OUT_11676,DIST_C_02
OUT_11677,DIST_C_03
OUT_11678,DIST_C_01
OUT_11679,DIST_C_01
OUT_11680,DIST_C_03
OUT_11681,DIST_C_02
OUT_11682,DIST_C_03
OUT_11683,DIST_C_01
OUT_11684,DIST_C_03
OUT_11685,DIST_C_02
OUT_11686,DIST_C_01
OUT_11687,DIST_C_03
OUT_11688,DIST_C_01
OUT_11689,DIST_C_01
OUT_11690,DIST_C_03
OUT_11691,DIST_C_02
OUT_11692,DIST_C_02
OUT_11693,DIST_C_02
OUT_11694,DIST_C_03
OUT_11695,DIST_C_03
OUT_11696,DIST_C_03
OUT_11697,DIST_C_02
OUT_11698,DIST_C_02
OUT_11699,DIST_C_02
OUT_11700,DIST_C_02
OUT_11701,DIST_C_02
OUT_11702,DIST_C_01
OUT_11703,DIST_C_02
OUT_11704,DIST_C_01
OUT_11705,DIST_C_01
OUT_11706,DIST_C_03
OUT_11707,DIST_C_02
OUT_11708,DIST_C_03
OUT_11709,DIST_C_01
OUT_11710,DIST_C_02
OUT_11711,DIST_C_01
OUT_11712,DIST_C_01
OUT_11713,DIST_C_01
OUT_11714,DIST_C_01
OUT_11715,DIST_C_02
OUT_11716,DIST_C_03
OUT_11717,DIST_C_03
OUT_11718,DIST_C_03
OUT_11719,DIST_C_01
OUT_11720,DIST_C_03
OUT_11721,DIST_C_02
OUT_11722,DIST_C_03
OUT_11723,DIST_C_03
OUT_11724,DIST_C_02
OUT_11725,DIST_C_03
OUT_11726,DIST_C_03
OUT_11727,DIST_C_03
OUT_11728,DIST_C_03
OUT_11729,DIST_C_01
OUT_11730,DIST_C_01
OUT_11731,DIST_C_02
OUT_11732,DIST_C_02
OUT_11733,DIST_C_02
OUT_11734,DIST_C_03
OUT_11735,DIST_C_02
OUT_11736,DIST_C_03
OUT_11737,DIST_C_02
OUT_11738,DIST_C_03
OUT_11739,DIST_C_01
OUT_11740,DIST_C_01
OUT_11741,DIST_C_01
OUT_11742,DIST_C_03
OUT_11743,DIST_C_03
OUT_11744,DIST_C_03
OUT_11745,DIST_C_03
OUT_11746,DIST_C_03
OUT_11747,DIST_C_01
OUT_11748,DIST_C_02
OUT_11749,DIST_C_01
OUT_11750,DIST_C_01
OUT_11751,DIST_C_02
OUT_11752,DIST_C_01
OUT_11753,DIST_C_02
OUT_11754,DIST_C_01
OUT_11755,DIST_C_02
OUT_11756,DIST_C_02
OUT_11757,DIST_C_03
OUT_11758,DIST_C_02
OUT_11759,DIST_C_03
OUT_11760,DIST_C_01
OUT_11761,DIST_C_02
OUT_11762,DIST_C_03
OUT_11763,DIST_C_02
OUT_11764,DIST_C_02
OUT_11765,DIST_C_01
OUT_11766,DIST_C_03
OUT_11767,DIST_C_01
OUT_11768,DIST_C_01
OUT_11769,DIST_C_03
OUT_11770,DIST_C_02
OUT_11771,DIST_C_02
OUT_11772,DIST_C_03
OUT_11773,DIST_C_01
OUT_11774,DIST_C_03
OUT_11775,DIST_C_02
OUT_11776,DIST_C_02
OUT_11777,DIST_C_01
OUT_11778,DIST_C_01
OUT_11779,DIST_C_02
OUT_11780,DIST_C_03
OUT_11781,DIST_C_02
OUT_11782,DIST_C_01
OUT_11783,DIST_C_01
OUT_11784,DIST_C_02
OUT_11785,DIST_C_02
OUT_11786,DIST_C_01
OUT_11787,DIST_C_01
OUT_11788,DIST_C_01
OUT_11789,DIST_C_01
OUT_11790,DIST_C_02
OUT_11791,DIST_C_02
OUT_11792,DIST_C_02
OUT_11793,DIST_C_02
OUT_11794,DIST_C_02
OUT_11795,DIST_C_03
OUT_11796,DIST_C_01
OUT_11797,DIST_C_02
OUT_11798,DIST_C_02
OUT_11799,DIST_C_03
OUT_11800,DIST_C_03
OUT_11801,DIST_C_03
OUT_11802,DIST_C_02
OUT_11803,DIST_C_01
OUT_11804,DIST_C_01
OUT_11805,DIST_C_03
OUT_11806,DIST_C_01
OUT_11807,DIST_C_03
OUT_11808,DIST_C_02
OUT_11809,DIST_C_01
OUT_11810,DIST_C_03
OUT_11811,DIST_C_02
OUT_11812,DIST_C_01
OUT_11813,DIST_C_02
OUT_11814,DIST_C_02
OUT_11815,DIST_C_01
OUT_11816,DIST_C_02
OUT_11817,DIST_C_01
OUT_11818,DIST_C_02
OUT_11819,DIST_C_02
OUT_11820,DIST_C_02
OUT_11821,DIST_C_03
OUT_11822,DIST_C_01
OUT_11823,DIST_C_03
OUT_11824,DIST_C_02
OUT_11825,DIST_C_02
OUT_11826,DIST_C_02
OUT_11827,DIST_C_02
OUT_11828,DIST_C_03
OUT_11829,DIST_C_01
OUT_11830,DIST_C_03
OUT_11831,DIST_C_01
OUT_11832,DIST_C_02
OUT_11833,DIST_C_01
OUT_11834,DIST_C_03
OUT_11835,DIST_C_03
OUT_11836,DIST_C_03
OUT_11837,DIST_C_01
OUT_11838,DIST_C_03
OUT_11839,DIST_C_03
OUT_11840,DIST_C_03
OUT_11841,DIST_C_01
OUT_11842,DIST_C_03
OUT_11843,DIST_C_01
OUT_11844,DIST_C_03
OUT_11845,DIST_C_02
OUT_11846,DIST_C_01
OUT_11847,DIST_C_02
OUT_11848,DIST_C_01
OUT_11849,DIST_C_02
OUT_11850,DIST_C_01
OUT_11851,DIST_C_03
OUT_11852,DIST_C_03
OUT_11853,DIST_C_01
OUT_11854,DIST_C_01
OUT_11855,DIST_C_03
OUT_11856,DIST_C_03
OUT_11857,DIST_C_02
OUT_11858,DIST_C_01
OUT_11859,DIST_C_03
OUT_11860,DIST_C_02
OUT_11861,DIST_C_02
OUT_11862,DIST_C_03
OUT_11863,DIST_C_01
OUT_11864,DIST_C_01
OUT_11865,DIST_C_02
OUT_11866,DIST_C_01
OUT_11867,DIST_C_02
OUT_11868,DIST_C_01
OUT_11869,DIST_C_01
OUT_11870,DIST_C_03
OUT_11871,DIST_C_01
OUT_11872,DIST_C_03
OUT_11873,DIST_C_01
OUT_11874,DIST_C_02
OUT_11875,DIST_C_02
OUT_11876,DIST_C_02
OUT_11877,DIST_C_01
OUT_11878,DIST_C_01
OUT_11879,DIST_C_01
OUT_11880,DIST_C_01
OUT_11881,DIST_C_01
OUT_11882,DIST_C_02
OUT_11883,DIST_C_01
OUT_11884,DIST_C_01
OUT_11885,DIST_C_02
OUT_11886,DIST_C_03
OUT_11887,DIST_C_02
OUT_11888,DIST_C_03
OUT_11889,DIST_C_01
OUT_11890,DIST_C_02
OUT_11891,DIST_C_03
OUT_11892,DIST_C_03
OUT_11893,DIST_C_02
OUT_11894,DIST_C_03
OUT_11895,DIST_C_03
OUT_11896,DIST_C_01
OUT_11897,DIST_C_02
OUT_11898,DIST_C_03
OUT_11899,DIST_C_03
OUT_11900,DIST_C_01
OUT_11901,DIST_C_02
OUT_11902,DIST_C_01
OUT_11903,DIST_C_03
OUT_11904,DIST_C_01
OUT_11905,DIST_C_02
OUT_11906,DIST_C_03
OUT_11907,DIST_C_03
OUT_11908,DIST_C_02
OUT_11909,DIST_C_01
OUT_11910,DIST_C_02
OUT_11911,DIST_C_02
OUT_11912,DIST_C_01
OUT_11913,DIST_C_03
OUT_11914,DIST_C_01
OUT_11915,DIST_C_01
OUT_11916,DIST_C_03
OUT_11917,DIST_C_03
OUT_11918,DIST_C_02
OUT_11919,DIST_C_03
OUT_11920,DIST_C_02
OUT_11921,DIST_C_01
OUT_11922,DIST_C_01
OUT_11923,DIST_C_01
OUT_11924,DIST_C_01
OUT_11925,DIST_C_01
OUT_11926,DIST_C_02
OUT_11927,DIST_C_03
OUT_11928,DIST_C_01
OUT_11929,DIST_C_03
OUT_11930,DIST_C_01
OUT_11931,DIST_C_01
OUT_11932,DIST_C_01
OUT_11933,DIST_C_01
OUT_11934,DIST_C_03
OUT_11935,DIST_C_03
OUT_11936,DIST_C_03
OUT_11937,DIST_C_03
OUT_11938,DIST_C_01
OUT_11939,DIST_C_02
OUT_11940,DIST_C_02
OUT_11941,DIST_C_01
OUT_11942,DIST_C_01
OUT_11943,DIST_C_03
OUT_11944,DIST_C_01
OUT_11945,DIST_C_02
OUT_11946,DIST_C_03
OUT_11947,DIST_C_03
OUT_11948,DIST_C_01
OUT_11949,DIST_C_01
OUT_11950,DIST_C_03
OUT_11951,DIST_C_01
OUT_11952,DIST_C_02
OUT_11953,DIST_C_01
OUT_11954,DIST_C_02
OUT_11955,DIST_C_01
OUT_11956,DIST_C_01
OUT_11957,DIST_C_01
OUT_11958,DIST_C_01
OUT_11959,DIST_C_03
OUT_11960,DIST_C_02
OUT_11961,DIST_C_03
OUT_11962,DIST_C_02
OUT_11963,DIST_C_03
OUT_11964,DIST_C_01
OUT_11965,DIST_C_03
OUT_11966,DIST_C_03
OUT_11967,DIST_C_03
OUT_11968,DIST_C_02
OUT_11969,DIST_C_02
OUT_11970,DIST_C_02
OUT_11971,DIST_C_02
OUT_11972,DIST_C_01
